,entities,relations,sentences
1069,"[[(u'heterogeneous resource access', u'Method'), (u'service oriented architectures', u'Method'), (u'they', u'Generic'), (u'heterogeneous data representation', u'Method')], [(u'service interfaces', u'OtherScientificTerm'), (u'data models', u'Method'), (u'those', u'Generic')], [(u'technology', u'Generic'), (u'semantic Web', u'Method'), (u'Web service systems', u'Method'), (u'data harmonisation', u'Task'), (u'syntactic mismatch', u'OtherScientificTerm')], [(u'mapping language', u'Method'), (u'XML data structures', u'OtherScientificTerm'), (u'OWL concepts', u'OtherScientificTerm'), (u'mapping language engine', u'Method'), (u'language', u'Generic'), (u'dynamic web service invocation component', u'Method'), (u'Web services', u'Task')]]","[[(u'grid and Web services', u'USED-FOR', u'heterogeneous resource access')], [(u'data models', u'USED-FOR', u'service interfaces')], [(u'technology', u'USED-FOR', u'Web service systems'), (u'semantic Web', u'USED-FOR', u'technology'), (u'middleware', u'USED-FOR', u'data harmonisation')], [(u'mapping language', u'USED-FOR', u'XML data structures'), (u'mapping language engine', u'USED-FOR', u'XML data structures'), (u'mapping language engine', u'CONJUNCTION', u'dynamic web service invocation component'), (u'dynamic web service invocation component', u'USED-FOR', u'Web services')]]","[u'While the grid and Web services have helped us support heterogeneous resource access through the use of service oriented architectures , they have not addressed the issue of heterogeneous data representation .', u'Since service providers often describe their service interfaces using different data models than those assumed by the client , it is common for additional processing to be required to compensate for the mismatch in data formats .', u'By utilising technology from the semantic Web , we are able to augment existing Web service systems with middleware to automatically perform data harmonisation when a syntactic mismatch occurs .', u'To achieve this , we have developed a mapping language which can be used to annotate XML data structures with OWL concepts and properties , a mapping language engine to implement this language , and a dynamic web service invocation component to execute Web services .']"
1070,"[[(u'Semantic Web', u'Material'), (u'ontology', u'Material'), (u'knowledge sharing', u'Task'), (u'distributed knowledge sources', u'Material')], [(u'ontological knowledge', u'OtherScientificTerm'), (u'ontological interoperability', u'OtherScientificTerm')], [(u'hybrid unsupervised clustering model', u'Method'), (u'Formal Concept Analysis', u'Method'), (u'Self-Organizing Map', u'Method'), (u'K-Means', u'Method'), (u'lexical matching', u'Task'), (u'Levenshtein edit distance', u'Method'), (u'retrieving knowledge', u'Task')], [(u'ontological knowledge management framework', u'Method'), (u'ontological concept', u'OtherScientificTerm'), (u'ontological concept', u'OtherScientificTerm'), (u'ontological concepts', u'OtherScientificTerm'), (u'knowledge retrieval', u'Task'), (u'conceptual clustering', u'Task'), (u'cluster-based identification', u'Task'), (u'concept-based query', u'Task')], [(u'framework', u'Generic'), (u'ontology reuse', u'Task'), (u'ontological concept visualization', u'Task'), (u'navigation', u'Task'), (u'concept lattice form', u'OtherScientificTerm'), (u'formal context space', u'OtherScientificTerm')]]","[[(u'ontology', u'USED-FOR', u'knowledge sharing')], [], [(u'Formal Concept Analysis', u'CONJUNCTION', u'Self-Organizing Map'), (u'Self-Organizing Map', u'CONJUNCTION', u'K-Means'), (u'Self-Organizing Map', u'CONJUNCTION', u'lexical matching'), (u'K-Means', u'CONJUNCTION', u'lexical matching'), (u'Levenshtein edit distance', u'USED-FOR', u'lexical matching'), (u'Levenshtein edit distance', u'USED-FOR', u'retrieving knowledge')], [(u'ontological knowledge management framework', u'USED-FOR', u'ontological concept'), (u'ontological knowledge management framework', u'USED-FOR', u'knowledge retrieval'), (u'ontological concepts', u'USED-FOR', u'knowledge retrieval'), (u'conceptual clustering', u'CONJUNCTION', u'cluster-based identification'), (u'conceptual clustering', u'CONJUNCTION', u'concept-based query'), (u'cluster-based identification', u'CONJUNCTION', u'concept-based query')], [(u'framework', u'USED-FOR', u'ontology reuse'), (u'framework', u'USED-FOR', u'ontological concept visualization'), (u'ontology reuse', u'CONJUNCTION', u'ontological concept visualization'), (u'ontological concept visualization', u'CONJUNCTION', u'navigation'), (u'formal context space', u'FEATURE-OF', u'concept lattice form')]]","[u'In the Semantic Web , ontology plays a prominent role to actualize knowledge sharing and reuse among distributed knowledge sources .', u'Intelligently managing ontological knowledge ( classes , properties and instances ) enables efficacious ontological interoperability .', u'In this paper , we present a hybrid unsupervised clustering model , which comprises of Formal Concept Analysis , Self-Organizing Map and K-Means for managing ontological knowledge , and lexical matching based on Levenshtein edit distance for retrieving knowledge .', u'The ontological knowledge management framework supports the tasks of adding a new ontological concept , updating and editing an existing ontological concept and querying ontological concepts to facilitate knowledge retrieval through conceptual clustering , cluster-based identification and concept-based query .', u'The framework can be used to facilitate ontology reuse and ontological concept visualization and navigation in concept lattice form through the formal context space .']"
1071,"[[(u'Semantic Web community', u'Task'), (u'semantically annotated data', u'Material')], [(u'reasoning', u'Task'), (u'Web scale', u'OtherScientificTerm'), (u'reasoning algorithms', u'Method'), (u'restricted subsets', u'OtherScientificTerm')], [(u'requirements', u'Generic'), (u'high-performance computing architectures', u'Method'), (u'large-scale semantic reasoning', u'Task'), (u'large-scale reasoning', u'Task'), (u'structured data', u'Material'), (u'heterogeneous data sets', u'Material')], [(u'scalability', u'Metric'), (u'high-performance computing', u'Method')]]","[[], [], [(u'structured data', u'USED-FOR', u'large-scale reasoning'), (u'heterogeneous data sets', u'FEATURE-OF', u'structured data')], []]","[u'Recent advances in the Semantic Web community have enabled processing and exploitation of semantically annotated data by a variety of modern reasoning methods .', u'However , there is still a deep mismatch between the requirements for reasoning on a Web scale and the existing efficient reasoning algorithms over restricted subsets .', u'Fulfilment of those requirements can be greatly achieved by applying special techniques , which enable high-performance computing architectures to be included as a part of a sustainable infrastructure for large-scale semantic reasoning , as set up within the LarKC project that aims at providing large-scale reasoning over billions of structured data in heterogeneous data sets .', u""In this paper , the mainstream strategies for overcoming the limitations of today 's reasoning systems ' scalability and performance by means of applying high-performance computing are discussed .""]"
1072,"[[(u'transparency', u'Metric'), (u'digital privacy', u'Task')], [(u'systems', u'Generic'), (u'digital transaction', u'OtherScientificTerm'), (u'privacy policies', u'OtherScientificTerm'), (u'law', u'OtherScientificTerm'), (u'rule', u'OtherScientificTerm'), (u'contract', u'OtherScientificTerm')], [(u'digital environment', u'OtherScientificTerm'), (u'digital transaction', u'OtherScientificTerm')], [(u'context information', u'OtherScientificTerm'), (u'rules', u'OtherScientificTerm')], [(u'semantic web representation', u'Method')]]","[[(u'accountability', u'CONJUNCTION', u'transparency')], [(u'law', u'HYPONYM-OF', u'privacy policies'), (u'law', u'CONJUNCTION', u'rule'), (u'rule', u'HYPONYM-OF', u'privacy policies'), (u'rule', u'CONJUNCTION', u'contract'), (u'contract', u'HYPONYM-OF', u'privacy policies')], [], [], []]","[u'There is a growing awareness and interest in the issues of accountability and transparency in the pursuit of digital privacy .', u'In previous work , we asserted that systems needed to be policy aware and able to compute the likely compliance of any digital transaction with the associated privacy policies ( law , rule , or contract ) .', u'This paper focuses on one critical step in respecting privacy in a digital environment , that of understanding the context associated with each digital transaction .', u'For any individual transaction , the pivotal fact may be context information about the data , the party seeking to use it , the specific action to be taken , or the associated rules .', u'We believe that the granularity of semantic web representation is well suited to this challenge and we support this position in the paper .']"
1073,"[[(u'Trust management systems', u'Method'), (u'joyless security', u'Task'), (u'open and distributed environments', u'OtherScientificTerm'), (u'Web', u'Material'), (u'Semantic Web', u'Task'), (u'Peer-to-peer networks', u'Method')], [(u'network of trusted/distrusted users', u'Method')], [(u'trust management system', u'Method')], [(u'systems', u'Generic')], [(u'seamless transfer problem', u'Task'), (u'solution', u'Generic'), (u'Heritage Trust Model', u'Method'), (u'dynamic graphs', u'OtherScientificTerm'), (u'ontologies', u'OtherScientificTerm')]]","[[(u'Trust management systems', u'USED-FOR', u'joyless security'), (u'Trust management systems', u'USED-FOR', u'open and distributed environments'), (u'Web', u'HYPONYM-OF', u'open and distributed environments'), (u'Web', u'CONJUNCTION', u'Semantic Web'), (u'Semantic Web', u'HYPONYM-OF', u'open and distributed environments'), (u'Semantic Web', u'CONJUNCTION', u'Peer-to-peer networks'), (u'Peer-to-peer networks', u'HYPONYM-OF', u'open and distributed environments')], [], [], [], [(u'dynamic graphs', u'USED-FOR', u'Heritage Trust Model'), (u'dynamic graphs', u'CONJUNCTION', u'ontologies')]]","[u'Trust management systems has been proposed to address joyless security in open and distributed environments ( Web , Semantic Web , Peer-to-peer networks , etc . ) .', u'A user usually spent a lot of time by building her reputation and by creating a network of trusted/distrusted users .', u'Without possibility of seamless transfer from one trust management system to another , a user is forced to build a new reputation/network of trusted users again .', u'This problem will become even more severe , as many current systems using trust as a key factor influencing ability to communicate within a group of users will be outdated and some of them even down .', u'The paper presents a specification of the seamless transfer problem and it also introduces a solution - the Heritage Trust Model based on dynamic graphs and ontologies .']"
1074,"[[(u'WWW', u'Method'), (u'links', u'Material'), (u'HTML tags', u'OtherScientificTerm')], [(u'modus operandi', u'OtherScientificTerm'), (u'it', u'Generic')], [(u'Semantic Web approach', u'Method')], [(u'adaptation methods', u'Method'), (u'semantic adaptation', u'Method'), (u'Adaptive Web-Based Systems', u'Method')], [(u'approach', u'Generic'), (u'SPARQL', u'Method')], []]","[[], [], [], [(u'semantic adaptation', u'USED-FOR', u'adaptation methods'), (u'semantic adaptation', u'USED-FOR', u'Adaptive Web-Based Systems')], [], []]","[u'The principles of the WWW used today rely solely on links and on content presented through simple HTML tags .', u'The drawback of the above mentioned modus operandi is that it is purely syntactic with no clear emphasis on meaning about data .', u'The Semantic Web approach tries to bridge that gap by providing additional information , mainly conceptual to the data at hand .', u'In this paper we are focusing on extension of the adaptation methods with semantic adaptation dedicated to Adaptive Web-Based Systems .', u'The approach is consisted of five steps based on querying RDF resources through SPARQL every time the user is visiting a particular resource .', u'It is worth mentioning that the retrieved resources represent similar resources relevant to the currently visited resource which guides the user towards the desired information while browsing .']"
1075,"[[(u'framework', u'Generic'), (u'Web', u'Material'), (u'remapped semantic model', u'Method'), (u'3d space', u'OtherScientificTerm'), (u'interactive universe of objects', u'OtherScientificTerm'), (u'graphics', u'OtherScientificTerm'), (u'animation', u'OtherScientificTerm'), (u'stereo sound', u'OtherScientificTerm'), (u'artificial intelligence components', u'Method'), (u'visual web-site', u'OtherScientificTerm')], [(u'remapping of real web sites', u'Task'), (u'appearances', u'OtherScientificTerm')], [(u'Semantic Web experiments', u'Task'), (u'graphic design', u'Task'), (u'human factor research', u'Task'), (u'mobile and immersive platforms', u'OtherScientificTerm')]]","[[(u'graphics', u'CONJUNCTION', u'animation'), (u'graphics', u'CONJUNCTION', u'stereo sound'), (u'animation', u'CONJUNCTION', u'stereo sound'), (u'stereo sound', u'CONJUNCTION', u'artificial intelligence components')], [(u'appearances', u'CONJUNCTION', u'behaviours')], [(u'Semantic Web experiments', u'CONJUNCTION', u'graphic design'), (u'Semantic Web experiments', u'CONJUNCTION', u'human factor research'), (u'graphic design', u'CONJUNCTION', u'human factor research')]]","[u'This paper describes the initial stages in the development of a framework for browsing the current Web as a remapped semantic model in 3d space , building up an interactive universe of objects using a mixture of graphics , animation , stereo sound and , possibly , artificial intelligence components as multiple pages are fetched from a conventional visual web-site .', u'The initial purpose of the research is to explore the formalities of this remapping of real web sites and the definition of the graphical objects with appearances , behaviours and reactions to internal and external events .', u'The longer term objective is to be a platform for Semantic Web experiments , graphic design and human factor research and as an easily-installed semantic extension of normal page-by-page browsing for both mobile and immersive platforms .']"
1076,"[[(u'Infofox', u'Method')], [(u'Ecademy Web site', u'Material'), (u'information portal', u'Method')], [(u'intelligent search engine', u'Method')], [(u'Semantic Web', u'Method'), (u'ontology', u'OtherScientificTerm'), (u'joint classification scheme', u'Method'), (u'inference rules', u'Method')], []]","[[(u'e-business', u'CONJUNCTION', u'e-government')], [], [], [(u'joint classification scheme', u'CONJUNCTION', u'inference rules')], []]","[u'Infofox is a project launched by the Ecademy , the National Network of Excellence of the Swiss Universities of Applied Sciences for e-business and e-government .', u'The paper discusses an envisioned improvement of the service level of the Ecademy Web site , an information portal which is set to integrate valuable information from the different member schools .', u'The goal of the Infofox project is the development of an intelligent search engine .', u'In order to fully exploit the potential of the information provided by the Ecademy members , the Infofox project team will need to implement aspects of a Semantic Web namely an ontology built upon a joint classification scheme and a set of inference rules .', u'The RIP paper presents the basic concept and the results of the first phase of the project .']"
1077,"[[(u'SPARQL', u'Method'), (u'query language', u'OtherScientificTerm'), (u'RDF', u'Method'), (u'read-only language', u'OtherScientificTerm'), (u'SQL', u'Method'), (u'Queries', u'OtherScientificTerm')], [(u'approach', u'Generic'), (u'Web architecture', u'Task'), (u'Web architecture', u'Method')], [(u'update extension', u'Method'), (u'SPARQL', u'Method'), (u'Representational State Transfer ( REST )', u'Method'), (u'SPARQL', u'Method')], [(u'SPARQL', u'Method'), (u'Semantic Web', u'Method'), (u'SPARQL', u'Method')]]","[[(u'RDF', u'HYPONYM-OF', u'read-only language')], [], [(u'update extension', u'USED-FOR', u'SPARQL')], []]","[u'SPARQL is the standard query language for RDF , but currently is a read-only language defined in a way similar to SQL : Queries can be formulated , are submitted to a single processing facility , which then returns a result set .', u'In this paper , we examine the shortcomings of this approach with regard to Web architecture , and propose a path towards a language that is more in line with basic principles of Web architecture .', u'While this work has been done in the context of a proposed update extension for SPARQL , our focus is on how to apply the principles of Representational State Transfer ( REST ) to SPARQL .', u'Our claim is that a RESTful redesign of SPARQL allows the Semantic Web to evolve in a more decentralized and openly accessible way than the current RPC-style design of SPARQL .']"
1078,"[[(u'reusable rate of classification system of fishes', u'Task'), (u'it', u'Generic'), (u'classification web services of fishes', u'Method'), (u'natural language', u'OtherScientificTerm'), (u'ontology', u'Method'), (u'service composition graph', u'OtherScientificTerm'), (u'heuristic service composition algorithm', u'Method'), (u'graph', u'OtherScientificTerm'), (u'java language', u'Material'), (u'algorithm', u'Generic'), (u'web services composition', u'Method')]]","[[(u'algorithm', u'CONJUNCTION', u'heuristic service composition algorithm')]]","[u'In order to enhance the reusable rate of classification system of fishes , it needs to combine the existing classification web services of fishes to satisfy the requests of users.It transformed the fish information described by natural language into the machine-understandable form of fish knowledge with the supports of semantic web and ontology technologies.The reasoning ability of ontology was applied to generate a service composition graph , and then a heuristic service composition algorithm based on the graph was presented , which was realized by use of the java language and Jena API.The program running results showed that this algorithm not only considered the services semantic aspect , but also adjusted web services composition plan dynamically according to the experiences of web services composition to enhance the adaptability of the services composition .']"
1079,"[[(u'Semantic Web knowledge representation', u'Task'), (u'ontologies', u'OtherScientificTerm'), (u'they', u'Generic')], [(u'data integration', u'Task')], [(u'plug-ins', u'Generic'), (u'Okkam4N', u'Method'), (u'Okkam4P', u'Method'), (u'NeOn Toolkit and Protege software', u'Method'), (u'identifiers', u'Generic'), (u'OWL/RDF knowledge bases', u'Material')], [(u'URI', u'Method'), (u'Entity Name System', u'Method'), (u'local OWL/RDF knowledge bases', u'Material')], [(u'They', u'Generic'), (u'NeOn Toolkit 1.2', u'Material')]]","[[], [], [(u'Okkam4N', u'HYPONYM-OF', u'plug-ins'), (u'Okkam4N', u'CONJUNCTION', u'Okkam4P'), (u'Okkam4N', u'HYPONYM-OF', u'identifiers'), (u'Okkam4P', u'HYPONYM-OF', u'plug-ins'), (u'NeOn Toolkit and Protege software', u'HYPONYM-OF', u'plug-ins'), (u'identifiers', u'USED-FOR', u'OWL/RDF knowledge bases')], [], [(u'NeOn Toolkit 1.2', u'CONJUNCTION', u'Protege 3.4')]]","[u'In the current state of Semantic Web knowledge representation , it is fairly common that individuals in ontologies have different identifiers even if they are meant to denote the same object in the real world .', u'This makes data integration at the level of individuals quite difficult .', u'In this demonstration , we show two plug-ins called Okkam4N and Okkam4P developed for the NeOn Toolkit and Protege software respectively , which support the reuse of globally unique identifiers for individuals in OWL/RDF knowledge bases .', u'The key idea is that users are given a chance to look for an existing URI in the publicly available Entity Name System for the corresponding individual in the local OWL/RDF knowledge bases .', u'They are available and tested for the latest official release versions , the NeOn Toolkit 1.2 and Protege 3.4 .']"
1080,"[[(u'RDB2RDF approaches', u'Method'), (u'W3C', u'Method'), (u'relational data', u'Material'), (u'semantic web', u'Material'), (u'relational data', u'Material'), (u'RDF formatted data', u'Material')], [(u'system', u'Generic'), (u'relational data', u'Material'), (u'RDF data', u'Material'), (u'OWL ontology', u'Method'), (u'schema of database', u'Method')], [(u'schema information', u'OtherScientificTerm'), (u'rich semantics', u'OtherScientificTerm')], [(u'Hadoop framework', u'Method'), (u'transformation process', u'Method'), (u'distributed system', u'Method'), (u'scalability', u'Metric')], [(u'mapping rules', u'Method'), (u'augmented direct mapping', u'Method'), (u'local ontology', u'OtherScientificTerm'), (u'rich semantics', u'OtherScientificTerm')], [(u'system', u'Generic'), (u'relational data', u'Material'), (u'RDF data', u'Material'), (u'OWL ontology', u'Method'), (u'large-sized databases', u'Material')]]","[[(u'relational data', u'USED-FOR', u'semantic web')], [(u'system', u'USED-FOR', u'relational data'), (u'system', u'USED-FOR', u'RDF data'), (u'system', u'USED-FOR', u'OWL ontology'), (u'schema of database', u'USED-FOR', u'system'), (u'schema of database', u'USED-FOR', u'OWL ontology')], [(u'schema information', u'USED-FOR', u'rich semantics')], [(u'Hadoop framework', u'USED-FOR', u'distributed system'), (u'distributed system', u'USED-FOR', u'scalability')], [(u'mapping rules', u'USED-FOR', u'local ontology'), (u'augmented direct mapping', u'USED-FOR', u'mapping rules'), (u'augmented direct mapping', u'USED-FOR', u'local ontology')], [(u'system', u'USED-FOR', u'relational data'), (u'system', u'USED-FOR', u'RDF data'), (u'large-sized databases', u'EVALUATE-FOR', u'system')]]","[u'RDB2RDF approaches have been proposed and standardised by W3C , which publishes relational data to semantic web by converting relational data into RDF formatted data .', u'We propose a system that automatically transforms relational data into RDF data and creates OWL ontology based on the schema of database .', u'Some approaches have been proposed , but most of them did not fully make use of schema information to extract rich semantics , nor did they experiment on large databases for performance .', u'We utilise Hadoop framework in transformation process , which enables distributed system for scalability .', u'We present mapping rules that implement augmented direct mapping to create local ontology with rich semantics .', u'The results show that our system successfully transforms relational data into RDF data with OWL ontology , with satisfactory performance on large-sized databases .']"
1081,"[[(u'Web blog', u'Material'), (u'data volume', u'OtherScientificTerm'), (u'complexity', u'Metric')], [(u'Spatial-temporal information', u'OtherScientificTerm'), (u'inside multimedia postings', u'OtherScientificTerm'), (u'search engines', u'Method'), (u'it', u'Generic'), (u'semantics', u'OtherScientificTerm')], [(u'semantic web community', u'Method'), (u'topic maps paradigm', u'Method'), (u'optimization of information creation', u'Task'), (u'navigation', u'Task')], [(u'layer', u'Generic'), (u'blog feed standards', u'Method')], [(u'RSS', u'Method'), (u'Atom', u'Method'), (u'topic map data model', u'Method'), (u'semantic-augmented and interoperable information exchange', u'Task')], [(u'topic maps layer', u'OtherScientificTerm'), (u'semantic gap', u'OtherScientificTerm')]]","[[], [], [(u'optimization of information creation', u'CONJUNCTION', u'navigation')], [(u'blog feed standards', u'USED-FOR', u'layer')], [(u'topic map data model', u'USED-FOR', u'Atom'), (u'topic map data model', u'USED-FOR', u'semantic-augmented and interoperable information exchange')], []]","[u'With the breakthrough of Web blog , this easy way to publish information increases exponentially the data volume and its related complexity .', u'Spatial-temporal information ( about where and when ) contained inside multimedia postings need to be better understood by search engines or by end-users as it lacks semantics .', u'The semantic web community has promoted topic maps paradigm as a technology to increase the semantic regarding the optimization of information creation , navigation , their merge and dissemination .', u'This paper introduces a new layer that combines blog feed standards ( e.g .', u'RSS , Atom ) with the topic map data model for semantic-augmented and interoperable information exchange .', u'In addition , the paper carries out a case study on Isfahan ( Iran city ) using the topic maps layer to bridge the semantic gap in this context .']"
1082,"[[(u'browser', u'Generic'), (u'omni-functional power', u'OtherScientificTerm')], [(u'intelligent immersive omni-functional platform', u'OtherScientificTerm')], [(u'standards-compliant documents', u'Material'), (u'omni-functionalities', u'OtherScientificTerm'), (u'calculations', u'Generic'), (u'graphics', u'OtherScientificTerm'), (u'picture manipulation', u'OtherScientificTerm'), (u'composition', u'OtherScientificTerm'), (u'presentation', u'OtherScientificTerm')], [(u'semantic web structures', u'OtherScientificTerm')], [(u'features', u'OtherScientificTerm'), (u'strategies', u'Generic')], [(u'webpage', u'OtherScientificTerm'), (u'full-fledged calculation platform', u'Method'), (u'spreadsheet tools', u'Method')]]","[[(u'infinite extensibility', u'CONJUNCTION', u'omni-functional power')], [], [(u'omni-functionalities', u'FEATURE-OF', u'standards-compliant documents'), (u'graphics', u'CONJUNCTION', u'picture manipulation'), (u'graphics', u'CONJUNCTION', u'composition'), (u'picture manipulation', u'CONJUNCTION', u'composition'), (u'composition', u'HYPONYM-OF', u'calculations'), (u'composition', u'CONJUNCTION', u'presentation')], [], [], []]","[u'The extensive dynamic capabilities of the browser allow for platforms of infinite extensibility and omni-functional power to be delivered via the internet .', u'This paper considers the possibilities of converting web pages into an intelligent immersive omni-functional platform with special focus on calculations .', u'Such standards-compliant documents with omni-functionalities ( enhanced by calculations , but including advanced graphics , picture manipulation , composition , presentation , etc . )', u'can be intermingled with semantic web structures to create powerful models for the next generation of the Internet .', u'The paper builds on the features that are extended by such representations , and imply potential solutions that can be developed from such strategies .', u'The paper documents the possibility of converting every webpage into a full-fledged calculation platform ( named Websheets ) that demonstrate more power than the most advanced spreadsheet tools available today .']"
1083,"[[(u'Semantic wikis', u'Method'), (u'Web 2.0 advantages', u'OtherScientificTerm'), (u'Semantic Web approach', u'Method')], [(u'collaborative tools', u'Method'), (u'wikis', u'OtherScientificTerm'), (u'collaborative editing mode', u'Task'), (u'offline work', u'Task'), (u'multi-synchronous editing', u'Task')], [(u'semantic wikis', u'Method')], [(u'systems', u'Generic'), (u'semantic wiki structure', u'OtherScientificTerm')], [(u'semantic wiki', u'Method'), (u'Multi-Synchronous Semantic Wiki', u'Method')], [(u'model', u'Generic'), (u'semantic wikis', u'Method'), (u'multi-synchronous support', u'OtherScientificTerm')], [(u'Semantic wiki pages', u'OtherScientificTerm'), (u'semantic servers', u'OtherScientificTerm')], [(u'MS2W', u'Method'), (u'CCI consistency', u'OtherScientificTerm'), (u'Logoot algorithm', u'Method')]]","[[(u'Semantic wikis', u'USED-FOR', u'Web 2.0 advantages')], [(u'offline work', u'HYPONYM-OF', u'collaborative editing mode'), (u'offline work', u'CONJUNCTION', u'multi-synchronous editing'), (u'multi-synchronous editing', u'HYPONYM-OF', u'collaborative editing mode')], [], [], [(u'Multi-Synchronous Semantic Wiki', u'HYPONYM-OF', u'semantic wiki')], [(u'semantic wikis', u'USED-FOR', u'model')], [], [(u'Logoot algorithm', u'USED-FOR', u'CCI consistency')]]","[u'Semantic wikis have opened an interesting way to mix Web 2.0 advantages with the Semantic Web approach .', u'However , compared to other collaborative tools , wikis do not support all collaborative editing mode such as offline work or multi-synchronous editing .', u'The lack of multi-synchronous supports in wikis is a problematic , especially , when working with semantic wikis .', u'In these systems , it is often important to change multiple pages simultaneous in order to refactor the semantic wiki structure .', u'In this paper , we present a new model of semantic wiki called Multi-Synchronous Semantic Wiki ( MS2W ) .', u'This model extends semantic wikis with multi-synchronous support that allows to create a P2P network of semantic wikis .', u'Semantic wiki pages can be replicated on several semantic servers .', u'The MS2W ensures CCI consistency on these pages relying on the Logoot algorithm .']"
1084,"[[(u'Semantic Web', u'Task'), (u'rich , first-order representations', u'OtherScientificTerm')], [(u'Markov logic', u'Method'), (u'probabilistic modeling', u'Method'), (u'first-order logic', u'OtherScientificTerm'), (u'logical formulas', u'OtherScientificTerm'), (u'them', u'Generic'), (u'features of Markov networks', u'Method')], [(u'natural probabilistic semantics', u'OtherScientificTerm')], [(u'Inference algorithms', u'Method'), (u'Markov logic', u'OtherScientificTerm'), (u'satisfiability', u'OtherScientificTerm'), (u'Markov chain Monte Carlo', u'Method'), (u'knowledge-based model construction', u'Task')], [(u'Learning algorithms', u'Method'), (u'conjugate gradient algorithm', u'Method'), (u'pseudo-likelihood', u'OtherScientificTerm'), (u'inductive logic programming', u'Method')], [(u'Markov logic', u'Method'), (u'entity resolution', u'Task'), (u'link prediction', u'Task'), (u'information extraction', u'Task'), (u'open-source Alchemy system', u'Method')]]","[[], [(u'Markov logic', u'USED-FOR', u'first-order logic'), (u'probabilistic modeling', u'USED-FOR', u'first-order logic'), (u'them', u'USED-FOR', u'features of Markov networks')], [], [(u'Inference algorithms', u'USED-FOR', u'Markov logic'), (u'Markov chain Monte Carlo', u'CONJUNCTION', u'knowledge-based model construction')], [(u'conjugate gradient algorithm', u'USED-FOR', u'Learning algorithms'), (u'conjugate gradient algorithm', u'CONJUNCTION', u'pseudo-likelihood'), (u'conjugate gradient algorithm', u'CONJUNCTION', u'inductive logic programming'), (u'pseudo-likelihood', u'USED-FOR', u'Learning algorithms'), (u'pseudo-likelihood', u'CONJUNCTION', u'inductive logic programming'), (u'inductive logic programming', u'USED-FOR', u'Learning algorithms')], [(u'Markov logic', u'USED-FOR', u'entity resolution'), (u'Markov logic', u'USED-FOR', u'information extraction'), (u'entity resolution', u'CONJUNCTION', u'link prediction'), (u'entity resolution', u'CONJUNCTION', u'information extraction'), (u'link prediction', u'CONJUNCTION', u'information extraction'), (u'information extraction', u'CONJUNCTION', u'others')]]","[u'In recent years , it has become increasingly clear that the vision of the Semantic Web requires uncertain reasoning over rich , first-order representations .', u'Markov logic brings the power of probabilistic modeling to first-order logic by attaching weights to logical formulas and viewing them as templates for features of Markov networks .', u'This gives natural probabilistic semantics to uncertain or even inconsistent knowledge bases with minimal engineering effort .', u'Inference algorithms for Markov logic draw on ideas from satisfiability , Markov chain Monte Carlo and knowledge-based model construction .', u'Learning algorithms are based on the conjugate gradient algorithm , pseudo-likelihood and inductive logic programming .', u'Markov logic has been successfully applied to problems in entity resolution , link prediction , information extraction and others , and is the basis of the open-source Alchemy system .']"
1085,"[[(u'IT systems', u'Method'), (u'workflows of medical imaging departments', u'Task')], [(u'healthcare workflows', u'OtherScientificTerm')], [(u'solutions', u'Generic'), (u'systems', u'Generic'), (u'web technologies', u'Method'), (u'web services', u'Method'), (u'web semantic ontologies', u'Method')], [(u'approach', u'Generic'), (u'integrated web platform', u'Method'), (u'knowledge based', u'OtherScientificTerm'), (u'medical imaging workflows', u'Task')], [(u'knowledge management techniques', u'Method'), (u'semantic web ontologies', u'Method'), (u'prognosis and diagnosis procedures', u'Task'), (u'productivity', u'Metric'), (u'accuracy', u'Metric'), (u'medical diagnosis', u'Task')]]","[[(u'IT systems', u'USED-FOR', u'workflows of medical imaging departments')], [], [(u'systems', u'CONJUNCTION', u'web technologies'), (u'web services', u'CONJUNCTION', u'web semantic ontologies')], [(u'integrated web platform', u'USED-FOR', u'medical imaging workflows')], [(u'knowledge management techniques', u'CONJUNCTION', u'semantic web ontologies'), (u'knowledge management techniques', u'USED-FOR', u'prognosis and diagnosis procedures'), (u'semantic web ontologies', u'USED-FOR', u'prognosis and diagnosis procedures')]]","[u'Currently , several traditional IT systems exist for supporting workflows of medical imaging departments .', u'However , there is the recognized need for the next step ; an integrated and low cost open architecture platform which can manage various kinds of healthcare workflows .', u'The implementation of such solutions can be achieved by intelligent integration of existing systems , the use of web technologies , the utilization of available web services and web semantic ontologies .', u'Based on this approach , this paper presents an advanced , integrated web platform that is generic , agnostic , knowledge based , mobile oriented and supports all medical imaging workflows , complying at the same time with international standards and initiatives .', u'Furthermore , the utilization of knowledge management techniques and semantic web ontologies facilitate prognosis and diagnosis procedures , increase productivity and improve the accuracy and reliability of medical diagnosis .']"
